n_nodes,seed,tx_pct,k_neighbors,reference_columns,connected,mean_degree,ticks,converged_hard,mean_constraint_violation,procrustes_rmse,angle_mae_deg,angle_sd_deg,angle_cv_pct,n_edge_angles,directional_correctness,mode,init_mode,uniform_normalize,early_stop,max_ticks
500,9,8.85437744847146,10,23,1,9.984,800,0,1.3412746881437012,36.10832572150173,13.414188251825568,12.381002011623405,92.29781019316205,2466,0.865,A_planned_geometry,scrambled_reference,1,0,800
500,10,8.85437744847146,10,23,1,10.0,800,1,0.0,320.2073145223915,71.116817097064,53.16964417952995,74.76381304714636,2474,0.505,A_planned_geometry,scrambled_reference,1,0,800
500,11,8.85437744847146,10,23,1,9.994,800,1,0.0,173.9649603634395,38.44963436514213,44.42703996028394,115.54606615599144,2472,0.64,A_planned_geometry,scrambled_reference,1,0,800
500,12,8.85437744847146,10,23,1,9.994,800,0,3.2174798432903455e-17,155.1027843260761,37.993051204347495,35.83885873261073,94.33003561585424,2477,0.51,A_planned_geometry,scrambled_reference,1,0,800
500,13,8.85437744847146,10,23,1,9.992,800,0,0.1407556346280437,303.0106679533984,67.15983799394368,49.506053119690144,73.71377686193121,2458,0.515,A_planned_geometry,scrambled_reference,1,0,800
500,14,8.85437744847146,10,23,1,9.996,800,0,2.7538023651141517,31.763552900560875,14.01399074323456,11.95209066089895,85.28684569503503,2470,0.85,A_planned_geometry,scrambled_reference,1,0,800
500,15,8.85437744847146,10,23,1,9.992,800,0,2.877487230269583,191.05647011769454,42.465316164514036,35.58919439973812,83.80767556719165,2466,0.6030150753768844,A_planned_geometry,scrambled_reference,1,0,800
500,16,8.85437744847146,10,23,1,10.0,800,0,2.2748706468216633,27.604862751720788,13.957393033192577,13.890782210810075,99.52275598871442,2463,0.835,A_planned_geometry,scrambled_reference,1,0,800
500,17,8.85437744847146,10,23,1,9.994,800,1,0.0,256.6403812807037,58.10028088640535,48.49144432550855,83.46163492792145,2464,0.555,A_planned_geometry,scrambled_reference,1,0,800
500,18,8.85437744847146,10,23,1,10.0,800,0,5.084229945850415e-17,199.4394470926464,58.073902073238855,45.97916851864564,79.17354763015554,2463,0.375,A_planned_geometry,scrambled_reference,1,0,800
500,19,8.85437744847146,10,23,1,9.996,800,0,0.6893867267415605,327.2986681412993,66.40481376257254,50.82230879447394,76.53407323177932,2457,0.66,A_planned_geometry,scrambled_reference,1,0,800
750,0,7.229568912920511,10,28,1,9.997333333333334,800,0,8.297010300168812e-17,200.16787525323497,45.4584686576957,45.89282836197282,100.95550887898989,3697,0.575,A_planned_geometry,scrambled_reference,1,0,800
750,1,7.229568912920511,10,28,1,9.997333333333334,800,1,0.0,227.02623212389452,51.547952270634795,40.360840171980556,78.29765954635762,3707,0.375,A_planned_geometry,scrambled_reference,1,0,800
750,2,7.229568912920511,10,28,1,9.994666666666667,800,0,0.513994438733421,362.4261337443501,70.10580010507633,53.8689878837,76.8395593559446,3717,0.68,A_planned_geometry,scrambled_reference,1,0,800
750,3,7.229568912920511,10,28,1,9.994666666666667,800,1,5.178110234957986e-17,207.95409197632185,49.324449422519265,39.22133273861484,79.51702086452119,3696,0.435,A_planned_geometry,scrambled_reference,1,0,800
750,4,7.229568912920511,10,28,1,9.996,800,0,0.48753740561542674,333.23999098563513,68.66467426138654,51.75419206028592,75.37236958741359,3692,0.69,A_planned_geometry,scrambled_reference,1,0,800
750,5,7.229568912920511,10,28,1,9.998666666666667,800,0,0.2473224499149173,200.10032604305906,44.32769069846891,42.715654684874494,96.36336567911918,3694,0.5,A_planned_geometry,scrambled_reference,1,0,800
750,6,7.229568912920511,10,28,1,10.0,800,0,0.6465847772321995,149.03793898776922,30.86132986943323,31.60194316451664,102.39981004777424,3719,0.59,A_planned_geometry,scrambled_reference,1,0,800
750,7,7.229568912920511,10,28,1,10.0,800,0,1.1873074687695044,327.2576221753682,71.66899144300086,53.896226495865676,75.2015975259397,3704,0.515,A_planned_geometry,scrambled_reference,1,0,800
750,8,7.229568912920511,10,28,1,9.997333333333334,800,0,0.6414299361249106,196.46950819599112,48.22471977863686,46.1784975571455,95.75690179044271,3691,0.575,A_planned_geometry,scrambled_reference,1,0,800
750,9,7.229568912920511,10,28,1,9.998666666666667,800,0,0.09099198012835737,408.3638703131067,80.47142489251083,50.94083299274696,63.303008565824264,3707,0.685,A_planned_geometry,scrambled_reference,1,0,800
750,10,7.229568912920511,10,28,1,9.996,800,1,0.0,237.88591506892163,59.28701440038019,45.08713649273388,76.04892394858857,3704,0.42,A_planned_geometry,scrambled_reference,1,0,800
750,11,7.229568912920511,10,28,1,9.994666666666667,800,0,0.40500356486988853,355.47609055414415,69.18217525812389,52.42289278197345,75.7751437944524,3690,0.63,A_planned_geometry,scrambled_reference,1,0,800
750,12,7.229568912920511,10,28,1,9.997333333333334,800,1,1.5628929053370136e-17,220.23574409473244,54.460299098164356,52.30429526642078,96.041145811819,3689,0.59,A_planned_geometry,scrambled_reference,1,0,800
750,13,7.229568912920511,10,28,1,9.997333333333334,800,0,1.2779402970811002,268.15625857162956,58.372740048311364,47.97151657276062,82.18136844879592,3709,0.485,A_planned_geometry,scrambled_reference,1,0,800
750,14,7.229568912920511,10,28,1,9.996,800,0,0.02268183318512679,221.82036644897698,43.597673272457904,46.30016620121425,106.1987090729991,3688,0.63,A_planned_geometry,scrambled_reference,1,0,800
750,15,7.229568912920511,10,28,1,9.994666666666667,800,1,1.7528890709361165e-17,239.6314201312479,48.82692603843074,47.12057719772767,96.50531176310375,3709,0.62,A_planned_geometry,scrambled_reference,1,0,800
750,16,7.229568912920511,10,28,1,9.998666666666667,800,0,0.9989513596969326,167.5006211115347,34.85446670934756,32.37988821968605,92.90025433383592,3678,0.545,A_planned_geometry,scrambled_reference,1,0,800
750,17,7.229568912920511,10,28,1,10.0,800,0,0.2910605319587057,246.3977587160391,57.23923373132399,48.36055362684731,84.48847141079415,3717,0.445,A_planned_geometry,scrambled_reference,1,0,800
750,18,7.229568912920511,10,28,1,9.998666666666667,800,0,1.1967752816251058,406.6741257796277,80.60040649783748,52.876008727919896,65.60265763589985,3686,0.73,A_planned_geometry,scrambled_reference,1,0,800
750,19,7.229568912920511,10,28,1,9.997333333333334,800,0,0.2503284339272647,144.60659952356534,35.07597432185328,36.55191361802028,104.20783549053817,3706,0.555,A_planned_geometry,scrambled_reference,1,0,800
1000,0,6.260990336999411,10,32,1,9.998,800,0,0.8002177986352519,286.45876077679276,67.82619757043699,51.36399121777271,75.72883790873223,4939,0.47,A_planned_geometry,scrambled_reference,1,0,800
1000,1,6.260990336999411,10,32,1,9.997,800,0,0.7197146932258733,159.91301406451888,33.875665756840185,32.39126101485897,95.61807950097192,4939,0.66,A_planned_geometry,scrambled_reference,1,0,800
1000,2,6.260990336999411,10,32,1,9.997,800,0,0.615060458236317,172.5619289941761,38.134948686174106,38.664507217531444,101.38864361852238,4941,0.555,A_planned_geometry,scrambled_reference,1,0,800
1000,3,6.260990336999411,10,32,1,9.999,800,1,1.1369820754237027e-17,288.33411310876204,61.01319753589025,50.73217915059307,83.14951715282665,4908,0.575,A_planned_geometry,scrambled_reference,1,0,800
1000,4,6.260990336999411,10,32,1,9.995,800,1,4.15196563343411e-17,227.7732075090073,51.659776471613036,49.08441819506021,95.01477077050849,4916,0.47,A_planned_geometry,scrambled_reference,1,0,800
1000,5,6.260990336999411,10,32,1,9.998,800,0,0.004361550581068248,303.52744686769546,69.03608170357315,49.12663736302479,71.16081352062325,4929,0.5577889447236181,A_planned_geometry,scrambled_reference,1,0,800
1000,6,6.260990336999411,10,32,1,9.997,800,0,1.3767567537753538,252.8396435606901,57.006015192506275,45.05631674387107,79.03782888826433,4917,0.405,A_planned_geometry,scrambled_reference,1,0,800
1000,7,6.260990336999411,10,32,1,10.0,800,0,0.04690304202890503,411.27203993683275,84.93553936990573,52.12180691547176,61.3663106187791,4921,0.8,A_planned_geometry,scrambled_reference,1,0,800
1000,8,6.260990336999411,10,32,1,9.998,800,0,0.34858492821575743,134.28521637128404,29.98130905158838,29.800241889563182,99.39606652360096,4939,0.6,A_planned_geometry,scrambled_reference,1,0,800
1000,9,6.260990336999411,10,32,1,9.998,800,0,0.33496226864966777,241.22682683247203,60.35612756699974,46.28500937984202,76.68651261375618,4925,0.395,A_planned_geometry,scrambled_reference,1,0,800
1500,0,5.11207720338155,10,39,1,9.999333333333333,800,0,1.1922088229555594,253.63559006619175,68.34307185188665,53.25402157689831,77.92160951194968,7378,0.32,A_planned_geometry,scrambled_reference,1,0,800
1500,1,5.11207720338155,10,39,1,10.0,800,0,0.9589288395889078,340.5077194929283,77.74885221241759,52.699869079986904,67.78218273371499,7382,0.45,A_planned_geometry,scrambled_reference,1,0,800
1500,2,5.11207720338155,10,39,1,9.998,800,0,0.773014113897744,182.26411312395294,46.02671413434879,42.77212557984632,92.92891396721791,7384,0.54,A_planned_geometry,scrambled_reference,1,0,800
1500,3,5.11207720338155,10,39,1,9.998,800,0,0.7751282320488553,312.42454021573286,72.8583989006308,50.411116099271,69.19053514753334,7386,0.455,A_planned_geometry,scrambled_reference,1,0,800
1500,4,5.11207720338155,10,39,1,10.0,800,0,0.5135015393424723,281.77539828568314,61.611491828288656,47.88343151707581,77.71834457527343,7385,0.45,A_planned_geometry,scrambled_reference,1,0,800
1500,5,5.11207720338155,10,39,1,9.998666666666667,800,0,0.8385244262588684,334.6915743406484,83.67419559232148,50.97826925626291,60.92471985585605,7387,0.315,A_planned_geometry,scrambled_reference,1,0,800
1500,6,5.11207720338155,10,39,1,9.998666666666667,800,0,1.407748199195165,259.8350462596633,63.63860169562467,49.97040958083954,78.52216775573045,7397,0.485,A_planned_geometry,scrambled_reference,1,0,800
1500,7,5.11207720338155,10,39,1,9.998666666666667,800,0,0.9531289079774591,267.318054384154,70.45047266110514,50.85944468275962,72.19177212254321,7384,0.345,A_planned_geometry,scrambled_reference,1,0,800
1500,8,5.11207720338155,10,39,1,9.997333333333334,800,0,2.7071181431040623,261.44884171607146,66.92299089627907,53.17209414137309,79.45265659716571,7356,0.445,A_planned_geometry,scrambled_reference,1,0,800
1500,9,5.11207720338155,10,39,1,9.999333333333333,800,0,1.144740168556228,343.9568055549769,75.38351076247149,48.997062245865095,64.99705539086874,7413,0.485,A_planned_geometry,scrambled_reference,1,0,800
2000,0,5.0,10,45,1,10.0,800,0,3.1949741068426007,266.0541447206631,68.17712915146252,40.87714372494192,59.95726753781187,9829,0.36,A_planned_geometry,scrambled_reference,1,0,800
2000,1,5.0,10,45,1,10.0,800,0,2.0034676395672237,316.6272019427051,87.73805123259292,58.824932077254935,67.04608918348377,9797,0.39,A_planned_geometry,scrambled_reference,1,0,800
